,H_,B_2,C_3,C_R,C_2,C_1,N_3,N_R,N_2,N_1,O_3,O_R,O_2,F_,Na,Mg3+2,Si3,P_3+q,S_R,S_2,Cl,K_,Co6+3,Ni4+2,Se3+2,Br,I_,Cs,Ir6+3,Bi3+3,Th6+4,O_3_f,O_2_z,Al6+3,Sc6+3,Ti4+2,V_6+3,Cr4+2,Cr6f3,Mn6+3,Mn4+2,Fe6+3,Fe4+2,Co3+2,Co4+2,Cu4+2,Zn4+2,Zn3f2,Mg6f3,Al3f2,Ca3f2,V_3f2,Mn3f2,Mn8f4,Co1f1,Cu1f1,Cu2f2,Cu3f2,Zn1f1,Zn2f2,Sr8f4,Y_8f4,Zr8f4,Nb8f4,Mo3f2,Mo8f4,Pd6f3,Ag1f1,Ag2f2,Ag3f2,Ag4f2,Cd1f1,Cd3f2,Cd4f2,Cd8f4,In3f2,In6f3,In8f4,Ba3f2,La8f4,Ce8f4,Pr8f4,Nd8f4,Sm8f4,Eu8f4,Gd8f4,Tb8f4,Dy8f4,Ho8f4,Er8f4,Yb8f4,Hf8f4,W_8f4,Re6f3,Pb4f2,U_8f4,S_3
MOF374,0.012602103291039274,0.0,0.011089850896114561,0.010081682632831419,0.001512252394924713,0.0,0.001512252394924713,0.0,0.0,0.0,0.0,0.002016336526566284,0.004536757184774139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001008168263283142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF375,0.01018177004981431,0.0,0.0,0.02036354009962862,0.0,0.0,0.0,0.0,0.0,0.0,0.01018177004981431,0.005090885024907155,0.01018177004981431,0.0,0.0,0.005090885024907155,0.0,0.005090885024907155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF376,0.009773698163766456,0.0,0.0,0.02117634602149399,0.0,0.0,0.0,0.011402647857727533,0.0,0.0,0.0,0.006515798775844304,0.006515798775844304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002443424540941614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001628949693961076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF377,0.019120763555824663,0.0,0.006373587851941554,0.025494351407766215,0.006373587851941554,0.006373587851941554,0.003186793925970777,0.006373587851941554,0.0,0.0,0.003186793925970777,0.0,0.012747175703883108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003186793925970777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF378,0.013974884027872128,0.0,0.0,0.02270918654529221,0.0,0.0,0.0,0.00873430251742008,0.0,0.0,0.0,0.0,0.006987442013936064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001746860503484016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003493721006968032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF379,0.01662510390689942,0.0,0.0,0.025768911055694097,0.0,0.0,0.0,0.012468827930174564,0.0,0.0,0.0,0.0033250207813798837,0.004156275976724855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033250207813798837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF380,0.03739540971345767,0.0018697704856728834,0.003739540971345767,0.029916327770766134,0.0,0.0,0.0,0.014958163885383067,0.0,0.0,0.0,0.0,0.0,0.007479081942691534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018697704856728834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF381,0.027111108098765768,0.0,0.005422221619753154,0.021688886479012615,0.0,0.0,0.0018074072065843846,0.009037036032921924,0.0,0.0,0.0,0.0,0.008133332429629731,0.008133332429629731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009037036032921923,0.0018074072065843846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002711110809876577
MOF383,0.011711144617997101,0.0,0.0,0.020494503081494926,0.0,0.0,0.0,0.0,0.0,0.0,0.0058555723089985506,0.0058555723089985506,0.007319465386248189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029277861544992753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029277861544992753
MOF384,0.019615535504119264,0.0,0.0,0.02844252648097293,0.0,0.0,0.0,0.005884660651235779,0.0,0.0,0.0,0.000980776775205963,0.0029423303256178894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000980776775205963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
