,L_MolWt,L_HeavyAtomMolWt,L_ExactMolWt,L_MaxEStateIndex,L_MinEStateIndex,L_MaxAbsEStateIndex,L_MinAbsEStateIndex,L_NumValenceElectrons,L_NumRadicalElectrons,L_MaxPartialCharge,L_MinPartialCharge,L_MaxAbsPartialCharge,L_MinAbsPartialCharge,L_FpDensityMorgan1,L_FpDensityMorgan2,L_FpDensityMorgan3,L_BCUT2D_MWHI,L_BCUT2D_MWLOW,L_BCUT2D_CHGHI,L_BCUT2D_CHGLO,L_BCUT2D_LOGPHI,L_BCUT2D_LOGPLOW,L_BCUT2D_MRHI,L_BCUT2D_MRLOW,L_BalabanJ,L_BertzCT,L_Chi0,L_Chi0n,L_Chi0v,L_Chi1,L_Chi1n,L_Chi1v,L_Chi2n,L_Chi2v,L_Chi3n,L_Chi3v,L_Chi4n,L_Chi4v,L_HallKierAlpha,L_Ipc,L_Kappa1,L_Kappa2,L_Kappa3,L_LabuteASA,L_PEOE_VSA1,L_PEOE_VSA10,L_PEOE_VSA11,L_PEOE_VSA12,L_PEOE_VSA13,L_PEOE_VSA14,L_PEOE_VSA2,L_PEOE_VSA3,L_PEOE_VSA4,L_PEOE_VSA5,L_PEOE_VSA6,L_PEOE_VSA7,L_PEOE_VSA8,L_PEOE_VSA9,L_SMR_VSA1,L_SMR_VSA10,L_SMR_VSA2,L_SMR_VSA3,L_SMR_VSA4,L_SMR_VSA5,L_SMR_VSA6,L_SMR_VSA7,L_SMR_VSA9,L_SlogP_VSA1,L_SlogP_VSA10,L_SlogP_VSA12,L_SlogP_VSA2,L_SlogP_VSA3,L_SlogP_VSA4,L_SlogP_VSA5,L_SlogP_VSA6,L_SlogP_VSA7,L_SlogP_VSA8,L_TPSA,L_EState_VSA1,L_EState_VSA10,L_EState_VSA11,L_EState_VSA2,L_EState_VSA3,L_EState_VSA4,L_EState_VSA5,L_EState_VSA6,L_EState_VSA7,L_EState_VSA8,L_EState_VSA9,L_VSA_EState1,L_VSA_EState10,L_VSA_EState2,L_VSA_EState3,L_VSA_EState4,L_VSA_EState5,L_VSA_EState6,L_VSA_EState7,L_VSA_EState8,L_VSA_EState9,L_FractionCSP3,L_HeavyAtomCount,L_NHOHCount,L_NOCount,L_NumAliphaticCarbocycles,L_NumAliphaticHeterocycles,L_NumAliphaticRings,L_NumAromaticCarbocycles,L_NumAromaticHeterocycles,L_NumAromaticRings,L_NumHAcceptors,L_NumHDonors,L_NumHeteroatoms,L_NumRotatableBonds,L_NumSaturatedCarbocycles,L_NumSaturatedHeterocycles,L_NumSaturatedRings,L_RingCount,L_MolLogP,L_MolMR,L_fr_Al_COO,L_fr_Al_OH,L_fr_Al_OH_noTert,L_fr_ArN,L_fr_Ar_COO,L_fr_Ar_N,L_fr_Ar_NH,L_fr_Ar_OH,L_fr_COO,L_fr_COO2,L_fr_C_O,L_fr_C_O_noCOO,L_fr_C_S,L_fr_Imine,L_fr_NH0,L_fr_NH1,L_fr_NH2,L_fr_N_O,L_fr_Ndealkylation1,L_fr_Ndealkylation2,L_fr_Nhpyrrole,L_fr_SH,L_fr_aldehyde,L_fr_alkyl_halide,L_fr_allylic_oxid,L_fr_amide,L_fr_amidine,L_fr_aniline,L_fr_aryl_methyl,L_fr_azo,L_fr_bicyclic,L_fr_dihydropyridine,L_fr_epoxide,L_fr_ester,L_fr_ether,L_fr_guanido,L_fr_halogen,L_fr_hdrzine,L_fr_hdrzone,L_fr_imide,L_fr_ketone,L_fr_ketone_Topliss,L_fr_lactone,L_fr_methoxy,L_fr_nitrile,L_fr_nitro,L_fr_nitroso,L_fr_piperdine,L_fr_piperzine,L_fr_quatN,L_fr_sulfide,L_fr_sulfone,L_fr_unbrch_alkane,L_fr_urea,L_linkermetalratio,L_Contiguous_Rotable_Bonds,G_catenation
MOF1008,248.10199999999995,248.10199999999995,247.96151127964,10.552315759637189,-2.0853259637188204,10.552315759637189,1.2090740740740735,92.0,2.0,0.07282187830401662,-0.5447666939624701,0.5447666939624701,0.07282187830401662,0.6111111111111112,0.8888888888888888,1.0555555555555556,16.38011106631383,9.919718489462532,2.190926908751485,-2.2143250956670184,2.202669277030647,-2.3739903834278544,6.095456876188625,-0.2614481240998208,3.7099095314521806,473.23556602352045,14.033015715890103,8.265986323710905,8.265986323710905,8.251795315372458,4.1329931618554525,4.1329931618554525,2.89982991426106,2.89982991426106,1.8164965809277263,1.8164965809277263,1.1123724356957947,1.1123724356957947,-2.9000000000000004,6157.147803812714,13.166225165562913,4.53458705796368,2.2649366445837904,98.71419498604254,39.60425831565011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.386540103711205,23.877221151807397,39.60425831565011,23.877221151807397,0.0,0.0,0.0,0.0,0.0,34.386540103711205,0.0,20.426109579362823,0.0,0.0,23.877221151807397,0.0,34.386540103711205,19.178148736287287,0.0,0.0,0.0,160.51999999999998,46.13102711859538,39.60425831565011,0.0,0.0,0.0,0.0,0.0,12.13273413692322,0.0,0.0,0.0,0.0,0.0,42.209263038548755,42.209263038548755,-4.836296296296295,-8.341303854875282,3.092407407407407,0.0,0.0,0.0,0.0,18.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,-5.47786,40.371999999999986,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
MOF1009,248.10199999999995,248.10199999999995,247.96151127964,10.552315759637189,-2.0853259637188204,10.552315759637189,1.2090740740740735,92.0,2.0,0.07282187830401662,-0.5447666939624701,0.5447666939624701,0.07282187830401662,0.6111111111111112,0.8888888888888888,1.0555555555555556,16.38011106631383,9.919718489462532,2.190926908751485,-2.2143250956670184,2.202669277030647,-2.3739903834278544,6.095456876188625,-0.2614481240998208,3.7099095314521806,473.23556602352045,14.033015715890103,8.265986323710905,8.265986323710905,8.251795315372458,4.1329931618554525,4.1329931618554525,2.89982991426106,2.89982991426106,1.8164965809277263,1.8164965809277263,1.1123724356957947,1.1123724356957947,-2.9000000000000004,6157.147803812714,13.166225165562913,4.53458705796368,2.2649366445837904,98.71419498604254,39.60425831565011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.386540103711205,23.877221151807397,39.60425831565011,23.877221151807397,0.0,0.0,0.0,0.0,0.0,34.386540103711205,0.0,20.426109579362823,0.0,0.0,23.877221151807397,0.0,34.386540103711205,19.178148736287287,0.0,0.0,0.0,160.51999999999998,46.13102711859538,39.60425831565011,0.0,0.0,0.0,0.0,0.0,12.13273413692322,0.0,0.0,0.0,0.0,0.0,42.209263038548755,42.209263038548755,-4.836296296296295,-8.341303854875282,3.092407407407407,0.0,0.0,0.0,0.0,18.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,-5.47786,40.371999999999986,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
MOF1010,419.36499999999995,404.24500000000023,419.07833817973034,11.882880710492543,-3.701723519444255,11.882880710492543,1.2025238446184516,158.0,0.0,0.12367034356672071,-0.5448149254997183,0.5448149254997183,0.12367034356672071,0.7096774193548387,1.1612903225806452,1.6129032258064515,13.02928551096496,-0.16591597157660268,0.5753984857374868,-2.4113936992510014,0.6324225868925841,-2.3647666981421365,2.8218044433732774,-0.8097392560129323,2.3456062573037633,1736.2249256932798,35.53856921535524,29.765986323710905,14.765986323710905,20.915908207527547,15.291241452319316,7.791241452319316,5.17886901662352,5.17886901662352,3.076806944007555,3.076806944007555,1.8258609505690426,1.8258609505690426,-4.329999999999999,2081135565.5136354,9.215276471133267,9.445301443627212,5.829537019221163,197.53921762185834,39.17691964433768,24.616994152400387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.25451224597977,46.42348079744116,11.60587019936029,38.46929420640886,59.73829798689103,17.90791586385555,0.0,0.0,0.0,13.117970485832577,0.0,105.78288690934903,0.0,24.793308092122217,0.0,0.0,17.90791586385555,13.117970485832577,39.31628112505279,34.94498989476877,66.46660578429623,0.0,0.0,138.85000000000002,136.80877325903714,29.703193736737582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.035104250153392,130.5656618224245,0.0,34.883646057487326,34.883646057487326,-6.953845015484868,-9.82338134531948,-14.652280537706293,0.0,-7.403447038888509,0.0,0.08695652173913043,31.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,3.0,8.0,0.0,8.0,9.0,0.0,0.0,0.0,3.0,-1.2632699999999981,98.43150000000003,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
MOF1011,376.36399999999986,360.23600000000016,376.09578539182036,11.239700197779262,-3.4970497917123353,11.239700197779262,1.1668881589723938,142.0,0.0,0.11935507651268616,-0.5448150817487987,0.5448150817487987,0.11935507651268616,0.7142857142857143,1.1428571428571428,1.5357142857142858,11.856151825710805,-0.16591919646129108,0.37445733627612127,-2.4227484575414966,0.47699742306231196,-2.361371157988593,2.7835151444839545,-0.813251094396739,2.1954505824407784,1542.271595954734,33.961218946165616,29.449489742783175,13.449489742783179,20.005224605004585,15.132993161855453,7.1329931618554525,4.641411538058256,4.641411538058256,2.747682798775623,2.747682798775623,1.5269345083117605,1.5269345083117605,-3.7999999999999994,911514519.3549852,7.314193302037239,8.725228167638347,5.107168157900124,183.6234901553897,29.27585506542515,24.616994152400384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.16967483065318,70.59315562809434,0.0,33.870747474627215,51.20799196414871,11.9386105759037,0.0,0.0,0.0,13.117970485832577,0.0,106.26185412531532,0.0,19.68678069728151,0.0,0.0,11.9386105759037,13.117970485832577,33.752829633355795,31.52121126686716,72.50902449195954,0.0,0.0,98.71999999999998,131.3184351870516,19.802129157825057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.40586280632361,138.81032788730633,0.0,22.479400395558525,22.479400395558525,-4.78664647835463,-6.492609716072299,-14.66243956723845,0.0,-6.994099583424671,0.0,0.0909090909090909,28.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,6.0,8.0,0.0,0.0,0.0,3.0,0.42794,94.36700000000003,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0
MOF1012,376.36399999999986,360.23600000000016,376.09578539182036,11.239700197779262,-3.4970497917123353,11.239700197779262,1.1668881589723938,142.0,0.0,0.11935507651268616,-0.5448150817487987,0.5448150817487987,0.11935507651268616,0.7142857142857143,1.1428571428571428,1.5357142857142858,11.856151825710805,-0.16591919646129108,0.37445733627612127,-2.4227484575414966,0.47699742306231196,-2.361371157988593,2.7835151444839545,-0.813251094396739,2.1954505824407784,1542.271595954734,33.961218946165616,29.449489742783175,13.449489742783179,20.005224605004585,15.132993161855453,7.1329931618554525,4.641411538058256,4.641411538058256,2.747682798775623,2.747682798775623,1.5269345083117605,1.5269345083117605,-3.7999999999999994,911514519.3549852,7.314193302037239,8.725228167638347,5.107168157900124,183.6234901553897,29.27585506542515,24.616994152400384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.16967483065318,70.59315562809434,0.0,33.870747474627215,51.20799196414871,11.9386105759037,0.0,0.0,0.0,13.117970485832577,0.0,106.26185412531532,0.0,19.68678069728151,0.0,0.0,11.9386105759037,13.117970485832577,33.752829633355795,31.52121126686716,72.50902449195954,0.0,0.0,98.71999999999998,131.3184351870516,19.802129157825057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.40586280632361,138.81032788730633,0.0,22.479400395558525,22.479400395558525,-4.78664647835463,-6.492609716072299,-14.66243956723845,0.0,-6.994099583424671,0.0,0.0909090909090909,28.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,6.0,8.0,0.0,0.0,0.0,3.0,0.42794,94.36700000000003,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0
MOF1014,341.4124999999999,327.3005000000001,341.05756038791037,9.996472029787325,-2.898944912615211,9.996472029787325,0.6119488144648231,119.5,1.5,0.18857361567065992,-0.40466061519665797,0.40466061519665797,0.18857361567065992,1.0064935064935066,1.5757575757575757,2.0324675324675323,13.60184353436221,-0.16469265584709392,0.4692671614812144,-2.3921298806409013,0.47343802678103675,-2.342115212424484,3.045958171158907,-0.8501771726297762,3.085436518253867,1288.7658614046395,28.95000602799577,25.257937700337322,12.48268257172891,17.022651191749517,12.803813555105389,7.120310136033115,3.9195693544304433,5.144314225822033,2.478453332014668,3.550105094482309,1.4592297586332295,2.3616259426292636,-2.26,128269485999.99704,6.813142743532376,7.488532506200274,3.8878831600435957,162.99719676055943,15.00987277001974,5.749511833283905,0.0,0.0,1.4311996572326342,0.0,7.475967781420813,0.0,0.0,17.642827424086672,0.0,47.71192142303985,51.66921760200978,15.564615181143388,32.8297340002326,23.612132712038523,1.4311996572326342,7.475967781420813,0.0,15.409327445020917,0.0,81.49677207629134,0.0,5.106527394840706,0.0,17.642827424086672,19.98528091771251,8.557435327725237,45.66030373048954,22.61439841428468,42.68836046309746,0.0,0.0,79.695,99.4135362094188,14.73369173492806,0.0,17.642827424086672,0.0,0.0,0.0,0.0,0.0,12.584775972528025,17.88030233127527,115.51379292834805,-0.35683744396136297,14.586500301155489,14.567751322751324,-10.901454160367852,-2.973196334089191,-3.8980899479285487,-2.7958782355441945,0.7990782363029361,0.0,0.09259259259259259,23.5,1.0,4.5,0.0,0.0,0.0,1.0,1.5,2.5,6.0,1.0,6.0,7.5,0.0,0.0,0.0,2.5,1.7199000000000029,88.22479999999992,0.0,0.0,0.0,0.0,1.0,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,2.0,2.0,0.0
MOF1015,489.73499999999973,462.51900000000023,489.1367108640008,9.28593221086006,-3.9871934911412303,9.28593221086006,0.33778651781853486,168.0,0.0,0.08401940305124751,-0.2646543048894466,0.2646543048894466,0.08401940305124751,0.6363636363636364,0.9696969696969697,1.2727272727272727,10.532472257446146,-0.24593293235372293,4.2167186163459744e-17,-2.5338868661890612,8.89136555822419e-17,-2.4113138540731547,1.826244833579107,-0.9494786219772139,2.437406842299368,2030.6846785546961,46.36699634010144,43.066385657891466,18.51587540067464,26.895148823798984,22.066385657891463,11.015875400674641,5.605975461266493,8.055465204049671,3.6174721557175764,5.760775680652857,2.165408929777245,3.9702012977693135,-2.2799999999999994,794626062188.0096,7.359618386997661,11.727494360667732,6.194007561436672,246.7548159475348,0.0,0.0,0.0,0.0,0.0,0.0,14.951935562841626,0.0,0.0,35.285654848173344,0.0,90.19089754804878,89.4000706894456,16.44910267404264,37.010481016595946,35.285654848173344,0.0,14.951935562841626,0.0,37.67054700733751,0.0,121.35904288760364,0.0,0.0,0.0,35.285654848173344,14.951935562841626,17.114870655450474,68.62283572862233,37.010481016595946,73.29188351086833,0.0,0.0,38.67,159.02958989494118,8.224551337021321,0.0,35.285654848173344,0.0,0.0,0.0,0.0,0.0,14.951935562841626,28.785929679574615,230.95484921448025,-1.0133595534556064,7.379424082305211,0.0,-21.301944601914844,0.0,-6.115890780210838,-5.941497887780564,-11.96158047342369,0.0,0.2222222222222222,33.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,0.0,6.0,12.0,0.0,0.0,0.0,4.0,7.021470000000006,142.1609999999998,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0
MOF1016,196.114,192.08199999999997,196.00188500782,10.745400604686319,-1.9731963340891914,10.745400604686319,0.9999999999999997,74.0,0.0,0.2931278282900723,-0.5446669255038693,0.5446669255038693,0.2931278282900723,1.2857142857142858,2.0,2.4285714285714284,15.998111866392975,-0.08345237934046264,0.9385343229624284,-2.275808669170395,0.9468760535620732,-2.2978500741504506,4.087477408771779,-0.7526533336149481,3.851122103545359,481.303849939974,14.033015715890103,10.449489742783179,6.449489742783179,8.361478425105243,5.041241452319316,3.2247448713915894,2.233163247594393,2.233163247594393,1.3394345083117605,1.3394345083117605,0.7530505874892136,0.7530505874892136,-2.24,6754.142663657504,5.481752686232575,3.249570651732815,1.581758758650519,83.4544890740875,30.01974554003948,11.49902366656781,0.0,0.0,2.8623993144652684,0.0,0.0,0.0,0.0,0.0,0.0,12.08483741532659,11.126902983393991,14.680127688244136,32.76126265237992,11.9386105759037,2.8623993144652684,0.0,0.0,0.0,0.0,34.71076406528839,0.0,10.213054789681411,0.0,0.0,25.0186262725834,0.0,22.6259266499618,12.330591480484083,12.08483741532659,0.0,0.0,120.71999999999998,46.64937464119209,19.802129157825057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.217616382214425,5.603916426805708,27.866940665154953,0.0,21.490801209372638,29.13550264550265,-2.1069444444444447,-5.946392668178382,-2.106574074074074,0.0,0.0,0.0,0.0,14.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,-3.2094400000000003,36.680600000000005,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0
MOF1018,238.67974999999996,235.65575,238.5159583258651,9.843742176150636,-1.2207266968107517,9.843742176150636,0.1599574829931974,85.75,6.25,0.09688816709334645,-0.47475358236461956,0.47475358236461956,0.09688816709334645,0.7021889400921659,1.0506912442396312,1.3456221198156681,15.57813376376541,7.619252108350666,1.8794286302963834,-2.105546154833664,1.9441254948965052,-2.3340092123770897,5.372697977902237,-0.3280630165806083,2.1284133761151844,652.1099040240408,15.485813293125634,11.730975461266496,8.730975461266496,10.000708665008318,6.3061030255707005,4.8061030255707005,3.3983591602540764,3.3983591602540764,2.2520066110978334,2.2520066110978334,1.4940475116567167,1.4940475116567167,-2.2724999999999995,713122096.2993978,8.926737082902637,4.033873681328907,1.779313317027915,108.59898947414112,14.851596868368793,0.0,9.24866341820179,0.0,0.0,0.0,3.7379838907104066,0.0,7.975182906009496,0.0,0.0,13.236216680267688,44.20671672693159,14.545710111978781,18.963872536879453,8.953957931927775,0.0,11.713166796719904,0.0,0.0,0.0,68.17107333694142,0.0,15.634973998270555,0.0,0.0,12.691941822638181,7.191805776107733,33.12878886901653,4.11227566851066,35.04228446792489,0.0,0.0,91.01249999999999,27.276928809644858,14.851596868368793,0.0,31.620042138722688,0.0,0.0,0.0,0.0,0.0,29.941227117221548,4.11227566851066,24.346118948930723,0.0,18.186937451238773,21.98940728143109,-0.33538706223229936,-2.1291241496598636,-0.8622359963269046,5.72095019328515,0.0,0.0,0.0,18.25,0.0,5.25,1.5,0.75,2.25,0.0,0.75,0.75,3.75,0.0,5.25,2.25,0.0,0.75,0.75,3.0,-1.8434800000000002,53.95949999999999,1.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.5,1.5,1.5,1.5,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,0.0
MOF1019,385.7463333333335,370.29033333333354,385.4529169772438,9.443012725001385,-1.1780816322251815,9.443012725001385,0.4565452994320534,142.0,2.6666666666666665,0.09403503179530905,-0.38725155641376335,0.38725155641376335,0.09403503179530905,0.7063973063973062,1.2101010101010101,1.6383838383838383,11.832608928803234,-0.09035936745833445,0.4925102576323212,-2.3950672099938406,0.586175175308334,-2.24262120663427,3.2437466805016566,-0.40669354975662597,2.046376280827891,1823.2035041494516,33.782464658235035,29.824804034094267,14.491470700760935,20.914007120668067,15.622567073213702,7.955900406547035,5.365437263190121,5.365437263190121,3.5263340442348468,3.5263340442348468,2.1814526213674155,2.1814526213674155,-4.163333333333331,4306187270442.6606,8.115592259310558,8.01955758385801,3.951112634195803,193.40544868626748,17.623834019584493,1.827678074893627,0.0,0.0,0.0,0.0,0.0,6.645304694596278,0.0,0.0,30.382949743362104,66.93375493999915,33.440589530899004,35.70469456726524,30.919362440189246,7.8270067979749385,0.0,12.734770891651417,0.0,0.0,1.633303243616826,139.4443621971675,0.0,6.739830638457531,0.0,0.0,18.704076179603266,1.598179061357274,48.10898921928614,24.214655983991253,91.33537297788136,0.0,1.8577015100230891,64.97,132.83226988634024,9.901064578912527,0.0,1.633303243616826,6.089466197055139,0.0,2.14027387430867,4.210335809878021,8.08848942461548,6.645304694596278,21.018297861276704,129.24413685689228,0.0,15.991914503954783,11.264527419695488,-4.853342264643484,-1.9260725809839572,-7.738686130185729,-1.4871249926075147,0.5602027434336794,0.0,0.0,29.666666666666668,0.0,5.0,0.0,0.0,0.0,3.0,1.3333333333333333,4.333333333333333,5.0,0.0,5.0,5.666666666666667,0.0,0.0,0.0,4.333333333333333,2.4296833333333336,106.93799999999993,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,2.6666666666666665,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.6666666666666667,0.0
MOF1022,234.85466666666662,228.13466666666667,234.70537146654678,10.270331667646483,-1.5612204305590547,10.270331667646483,0.11924225245653834,87.33333333333333,0.0,0.2641333900066633,-0.4514237528201479,0.4514237528201479,0.2641333900066633,1.1722222222222223,1.8055555555555556,2.3722222222222222,13.79439751941809,-0.0924314702532506,0.7338122669417485,-2.2883574082368114,0.764222520124886,-2.2372704539065293,3.690646454786917,-0.6289224962118657,2.9915345056633758,848.5236976072874,18.34241679264861,14.860753686188701,8.194087019522035,11.109723556995974,7.531231695903524,4.294257105260976,2.878139882213786,2.878139882213786,1.8401664448658899,1.8401664448658899,1.1495659406041066,1.1495659406041066,-2.6733333333333333,273085.2031781922,5.753398294273015,4.272595918222836,1.9155458565696855,107.02515210880112,19.92529374610768,7.678888328565591,4.737180048784441,0.0,0.9541331048217562,3.979536858634566,3.322652347298139,6.519010470012687,0.0,0.0,16.113116553768787,11.765525938015722,15.648462270015676,15.26978601684364,28.055590040462704,11.9386105759037,0.9541331048217562,9.963306874749113,0.0,0.0,0.0,55.001945086931414,0.0,6.808703193120941,0.0,0.0,25.307789578057623,0.0,22.601743308525226,16.89978666771815,32.40020177840619,0.9412280522188005,0.9541331048217562,106.08666666666666,63.231588001703784,16.397777561264586,0.0,7.026969841284166,0.0,0.0,0.0,0.0,0.0,10.051176822001088,9.206073456615064,50.14672526315053,0.0,27.14541033285742,17.369344153299178,-3.0414890400604686,-4.439697289409591,-3.2107544931552856,-0.7473167044595609,0.0,0.0,0.0,17.333333333333332,1.3333333333333333,6.0,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,2.0,5.333333333333333,1.3333333333333333,6.0,3.0,0.0,0.0,0.0,2.0,-0.7736399999999994,53.73133333333334,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.0,2.0,2.0,2.0,1.3333333333333333,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.6666666666666667,0.0
